country,item,element,domain,year,unit,value,flag_description,note
Cameroon,Onions,Production,FBS_supply_demand,2013,t,209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209209,Value imputed by a receiving agency,
Cameroon,Onions,Food supply (kcal/capita/day),FBS_supply_demand,2014,kcal/cap/d,13.48,Estimated value,
Cameroon,Onions,Food supply quantity (kg/capita/yr),FBS_supply_demand,2014,kg/cap,12.59,Estimated value,
Cameroon,Onions,Import quantity,FBS_supply_demand,2014,t,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,Value imputed by a receiving agency,
Cameroon,Onions,Production,FBS_supply_demand,2014,t,297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297297,Value imputed by a receiving agency,
Cameroon,Onions,Food supply (kcal/capita/day),FBS_supply_demand,2015,kcal/cap/d,13.09,Estimated value,
Cameroon,Onions,Food supply quantity (kg/capita/yr),FBS_supply_demand,2015,kg/cap,12.22,Estimated value,
Cameroon,Onions,Import quantity,FBS_supply_demand,2015,t,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,Value imputed by a receiving agency,
Cameroon,Onions,Production,FBS_supply_demand,2015,t,300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300300,Value imputed by a receiving agency,
Cameroon,Onions,Food supply (kcal/capita/day),FBS_supply_demand,2016,kcal/cap/d,12.84,Estimated value,
Cameroon,Onions,Food supply quantity (kg/capita/yr),FBS_supply_demand,2016,kg/cap,11.99,Estimated value,
Cameroon,Onions,Import quantity,FBS_supply_demand,2016,t,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,Value imputed by a receiving agency,
Cameroon,Onions,Production,FBS_supply_demand,2016,t,304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304304,Value imputed by a receiving agency,
